id,company_name,industry,current_asset,fixed_asset,current_liability,fixed_liability,net_asset,total_asset,total_liability,edinet_code,security_code,fiscal_period_end_date
1399,盟和産業,輸送用機器,10818488000,12423750000,8116693000,3958971000,11166574000,23242238000,23242238000,E02387,72840,2019/03/31
1400,象印マホービン,電気機器,67731000000,23775000000,15249000000,5239000000,71018000000,91506000000,91506000000,E02395,79650,2019/11/20
1401,平和,機械,121492000000,321353000000,54894000000,162898000000,225053000000,442845000000,442845000000,E02403,64120,2019/03/31
1402,ニレコ,電気機器,10506077000,3506814000,1460820000,61159000,12490912000,14012891000,14012891000,E02411,68630,2019/03/31
1403,三共,機械,332115000000,67470000000,33763000000,28444000000,337378000000,399585000000,399585000000,E02419,64170,2019/03/31
1404,ヨネックス,その他製品,33959592000,20313156000,8132872000,8645163000,37494713000,54272748000,54272748000,E02427,79060,2019/03/31
1405,タカノ,その他製品,24037498000,14187575000,8050071000,1053063000,29121939000,38225073000,38225073000,E02435,78850,2019/03/31
1406,カワセコンピュータサプライ,その他製品,,,,,,0,0,E02459,78510,2019/03/31
1407,マーベラス,情報・通信業,20407000000,5973000000,6176000000,114000000,20090000000,26380000000,26380000000,E02467,78440,2019/03/31
1408,セガサミーホールディングス,機械,260462000000,204191000000,87542000000,71774000000,305337000000,464653000000,464653000000,E02475,64600,2019/03/31
1409,クラスターテクノロジー,化学,,,,,,0,0,E02483,42400,2019/03/31
1410,三ツ知,金属製品,9881105000,5654501000,3728101000,3339273000,8468232000,15535606000,15535606000,E02491,34390,2019/06/30
1411,内田洋行,卸売業,72813000000,29871000000,53138000000,10363000000,39183000000,102684000000,102684000000,E02515,80570,2019/07/20
1412,ラサ商事,卸売業,19253000000,12601000000,11610000000,4373000000,15871000000,31854000000,31854000000,E02547,30230,2019/03/31
1413,明和産業,卸売業,54838000000,17312000000,34831000000,4041000000,33278000000,72150000000,72150000000,E02563,81030,2019/03/31
1414,築地魚市場,卸売業,7945000000,9409000000,4909000000,6663000000,5782000000,17354000000,17354000000,E02571,80390,2019/03/31
1415,ナラサキ産業,卸売業,39127000000,13438000000,33077000000,3899000000,15589000000,52565000000,52565000000,E02579,80850,2019/03/31
1416,日本出版貿易,卸売業,5159652000,1093212000,4079124000,661346000,1512394000,6252864000,6252864000,E02587,80720,2019/03/31
1417,日本ユニシス,情報・通信業,128270000000,83151000000,74600000000,20206000000,116615000000,211421000000,211421000000,E02611,80560,2019/03/31
1418,堀田丸正,卸売業,5442947000,279205000,1430613000,50513000,4241026000,5722152000,5722152000,E02627,81050,2019/03/31
1419,ソーダニッカ,卸売業,48904000000,14097000000,35827000000,3202000000,23972000000,63001000000,63001000000,E02635,81580,2019/03/31
1420,伊藤忠エネクス,卸売業,,,,,,0,0,E02643,81330,2019/03/31
1421,モスフードサービス,卸売業,19468000000,41120000000,9634000000,5494000000,45460000000,60588000000,60588000000,E02675,81530,2019/03/31
1422,大興電子通信,卸売業,18237513000,7265531000,12592277000,6305334000,6605433000,25503044000,25503044000,E02683,80230,2019/03/31
1423,ＰＡＬＴＡＣ,卸売業,,,,,,0,0,E02691,82830,2019/03/31
1424,理経,卸売業,5787032000,900496000,2189937000,334271000,4163320000,6687528000,6687528000,E02699,82260,2019/03/31
1425,大丸エナウィン,卸売業,7767767000,7450408000,3390711000,563585000,11263879000,15218175000,15218175000,E02739,98180,2019/03/31
1426,藤井産業,卸売業,36792543000,11343883000,21400672000,1899683000,24836071000,48136426000,48136426000,E02747,99060,2019/03/31
1427,蔵王産業,卸売業,8509510000,5094972000,854554000,953940000,11795988000,13604482000,13604482000,E02779,99860,2019/03/31
1428,タカチホ,卸売業,1754349000,3515703000,1822666000,1480927000,1966459000,5270052000,5270052000,E02787,82250,2019/03/31
1429,オータケ,卸売業,,,,,,0,0,E02803,74340,2019/05/31
1430,ＳＰＫ,卸売業,20788460000,4297453000,7133592000,1227006000,16725315000,25085913000,25085913000,E02827,74660,2019/03/31
1431,アズワン,卸売業,47465276000,31308363000,22748158000,2773277000,53252204000,78773639000,78773639000,E02835,74760,2019/03/31
1432,ヤガミ,卸売業,10452806000,4027462000,2428232000,1054776000,10997260000,14480268000,14480268000,E02843,74880,2019/04/20
1433,たけびし,卸売業,35260000000,9029000000,15514000000,1400000000,27375000000,44289000000,44289000000,E02851,75100,2019/03/31
1434,萬世電機,卸売業,16940414000,2996074000,8362451000,683485000,10890552000,19936488000,19936488000,E02875,75650,2019/03/31
1435,マルカ,卸売業,42080719000,9447870000,26976740000,1303343000,23248506000,51528589000,51528589000,E02891,75940,2019/11/30
1436,Ｎｕｔｓ,卸売業,896736000,489919000,462473000,69160000,855022000,1386655000,1386655000,E02899,76120,2019/03/31
1437,タビオ,卸売業,4911393000,4255584000,2347773000,918702000,5900502000,9166977000,9166977000,E02923,26680,2019/02/28
1438,伊藤忠食品,卸売業,173311000000,58977000000,134068000000,13171000000,85049000000,232288000000,232288000000,E02931,26920,2019/03/31
1439,あらた,卸売業,175156000000,68458000000,129829000000,33269000000,80516000000,243614000000,243614000000,E02947,27330,2019/03/31
1440,東京エレクトロンデバイス,卸売業,70420000000,7932000000,32000000000,19942000000,26410000000,78352000000,78352000000,E02955,27600,2019/03/31
1441,レカム,卸売業,5993212000,3762902000,3410879000,2165330000,4179905000,9756114000,9756114000,E02971,33230,2019/09/30
1442,ケイティケイ,卸売業,5056259000,2896494000,4307647000,576274000,3068832000,7952753000,7952753000,E02995,30350,2019/08/20
1443,ほくやく・竹山ホールディングス,卸売業,90294000000,34770000000,70557000000,3405000000,51102000000,125064000000,125064000000,E03003,30550,2019/03/31
1444,日本瓦斯,小売業,32198000000,109069000000,42086000000,30116000000,69065000000,141267000000,141267000000,E03051,81740,2019/03/31
1445,ライフコーポレーション,小売業,63492000000,183320000000,122490000000,48981000000,75341000000,246812000000,246812000000,E03083,81940,2019/02/28
1446,リンガーハット,小売業,4582381000,27798515000,6401339000,6845661000,19133896000,32380896000,32380896000,E03099,82000,2019/02/28
1447,フルサト工業,卸売業,48150082000,18838096000,25578283000,719249000,40690646000,66988178000,66988178000,E03107,80870,2019/03/31
1448,ヤマダ電機,小売業,558463000000,625578000000,436515000000,155933000000,591593000000,1184041000000,1184041000000,E03139,98310,2019/03/31
1449,銀座ルノアール,小売業,2349023000,4389743000,725463000,260296000,5753007000,6738766000,6738766000,E03147,98530,2019/03/31
1450,コックス,小売業,5962676000,9478586000,3297058000,2461754000,9682450000,15441262000,15441262000,E03163,98760,2019/02/28
1451,カンセキ,小売業,7318795000,18653593000,11471195000,7592218000,6908975000,25972388000,25972388000,E03179,99030,2019/02/28
1452,藤久,小売業,,,,,,0,0,E03211,99660,2019/06/30
1453,セキチュー,小売業,,,,,,0,0,E03219,99760,2019/02/20
1454,やまや,小売業,31542000000,39912000000,27476000000,5554000000,38424000000,71454000000,71454000000,E03227,99940,2019/03/31
1455,ノジマ,小売業,163169000000,144565000000,115849000000,110278000000,81607000000,307734000000,307734000000,E03235,74190,2019/03/31
1456,セフテック,卸売業,6770796000,4177376000,4480620000,1542119000,4925433000,10948172000,10948172000,E03251,74640,2019/03/31
1457,コナカ,小売業,29081000000,38474000000,15332000000,9360000000,42863000000,67555000000,67555000000,E03259,74940,2019/09/30
1458,Ｇ‐７ホールディングス,小売業,24575000000,20115000000,19534000000,5654000000,19502000000,44690000000,44690000000,E03267,75080,2019/03/31
1459,ワタミ,小売業,19846000000,20427000000,12945000000,10000000000,17328000000,40273000000,40273000000,E03275,75220,2019/03/31
1460,柿安本店,食料品,,,,,,0,0,E03283,22940,2019/02/28
1461,ゼンショーホールディングス,小売業,114675000000,262989000000,91451000000,199244000000,86969000000,377664000000,377664000000,E03291,75500,2019/03/31
1462,ヤマノホールディングス,小売業,5459666000,1694821000,5103662000,539498000,1511327000,7154487000,7154487000,E03299,75710,2019/03/31
1463,フジ・コーポレーション,小売業,,,,,,0,0,E03315,76050,2019/10/31
1464,ピーシーデポコーポレーション,小売業,24589681000,9031305000,5499061000,3962177000,24159748000,33620986000,33620986000,E03323,76180,2019/03/31
1465,ハンズマン,小売業,,,,,,0,0,E03331,76360,2019/06/30
1466,まんだらけ,小売業,,,,,,0,0,E03347,26520,2019/09/30
1467,オートウェーブ,小売業,2022165000,6225716000,988242000,4230008000,3029631000,8247881000,8247881000,E03355,26660,2019/03/31
1468,アスクル,小売業,125792000000,43319000000,84590000000,35889000000,48632000000,169111000000,169111000000,E03363,26780,2019/05/20
1469,ぴあ,サービス業,49850000000,12848000000,52614000000,3483000000,6601000000,62698000000,62698000000,E03379,43370,2019/03/31
1470,パルグループホールディングス,小売業,63509000000,24225000000,33358000000,12737000000,41639000000,87734000000,87734000000,E03387,27260,2019/02/28
1471,ハローズ,小売業,,,,,,0,0,E03395,27420,2019/02/28
1472,メディカル一光グループ,小売業,11885097000,14329799000,8282544000,8380414000,9551938000,26214896000,26214896000,E03443,33530,2019/02/28
1473,ワイエスフード,小売業,,,,,,0,0,E03451,33580,2019/03/31
1474,オンリー,小売業,3761086000,4552073000,947288000,571887000,6793984000,8313159000,8313159000,E03459,33760,2019/08/31
1475,フェリシモ,小売業,26095000000,4562000000,7463000000,6386000000,16808000000,30657000000,30657000000,E03467,33960,2019/02/28
1476,アルペン,小売業,110400000000,86039000000,61909000000,31677000000,102853000000,196439000000,196439000000,E03475,30280,2019/06/30
1477,銚子丸,小売業,,,,,,0,0,E03507,30750,2019/05/15
1478,スーパーバリュー,小売業,,,,,,0,0,E03523,30940,2019/02/28
1479,京阪神ビルディング,不動産業,16520519000,116259828000,12478369000,56073119000,64228859000,132780347000,132780347000,E03867,88180,2019/03/31
1480,住友不動産,不動産業,933011000000,4194453000000,577372000000,3341975000000,1208117000000,5127464000000,5127464000000,E03907,88300,2019/03/31
1481,ゴールドクレスト,不動産業,153009000000,36915000000,26385000000,46095000000,117444000000,189924000000,189924000000,E03971,88710,2019/03/31
1482,三栄建築設計,不動産業,99263136000,28656130000,45047151000,39768343000,43103772000,127919266000,127919266000,E04059,32280,2019/08/31
1483,コーセーアールイー,不動産業,14570253000,1777179000,4177135000,5012192000,7158105000,16347432000,16347432000,E04075,32460,2019/01/31
1484,京成電鉄,陸運業,72428000000,780324000000,163891000000,286233000000,402628000000,852752000000,852752000000,E04091,90090,2019/03/31
1485,広島電鉄,陸運業,13076000000,75681000000,17968000000,28610000000,42179000000,88757000000,88757000000,E04123,90330,2019/03/31
1486,東日本旅客鉄道,陸運業,978775000000,7380364000000,1438975000000,3826322000000,3093842000000,8359139000000,8359139000000,E04147,90200,2019/03/31
1487,新潟交通,陸運業,4918563000,50923025000,17124317000,21709616000,17007655000,55841588000,55841588000,E04155,90170,2019/03/31
1488,センコーグループホールディングス,陸運業,117263000000,223195000000,98669000000,114926000000,126863000000,340458000000,340458000000,E04179,90690,2019/03/31
1489,ヤマトホールディングス,陸運業,550258000000,573401000000,410423000000,139847000000,573389000000,1123659000000,1123659000000,E04187,90640,2019/03/31
1490,岡山県貨物運送,陸運業,14371971000,28648684000,15937706000,10979762000,16103187000,43020655000,43020655000,E04195,90630,2019/03/31
1491,アルプス物流,陸運業,36909000000,38694000000,18969000000,6112000000,50522000000,75603000000,75603000000,E04211,90550,2019/03/31
1492,日本郵船,海運業,472123000000,1529295000000,527553000000,952424000000,521441000000,2001418000000,2001418000000,E04235,91010,2019/03/31
1493,飯野海運,海運業,24365000000,198070000000,51607000000,97752000000,73076000000,222435000000,222435000000,E04243,91190,2019/03/31
1494,共栄タンカー,海運業,2419091000,54291729000,9803212000,35176764000,11730844000,56710820000,56710820000,E04251,91300,2019/03/31
1495,アジア航測,空運業,14949791000,9733559000,5148891000,5510016000,14024443000,24683350000,24683350000,E04275,92330,2019/09/30
1496,三菱倉庫,倉庫・運輸関連,104558000000,378016000000,75189000000,108280000000,299105000000,482574000000,482574000000,E04283,93010,2019/03/31
1497,ヤマタネ,卸売業,19041000000,85144000000,17067000000,46363000000,40755000000,104185000000,104185000000,E04291,93050,2019/03/31
1498,アサガミ,倉庫・運輸関連,13709087000,35281862000,14127059000,18246198000,16617692000,48990949000,48990949000,E04323,93110,2019/03/31
1499,三愛石油,卸売業,139384000000,82253000000,99845000000,24851000000,96941000000,221637000000,221637000000,E04331,80970,2019/03/31
1500,伏木海陸運送,倉庫・運輸関連,4830502000,16826996000,4606593000,7339735000,9711170000,21657498000,21657498000,E04339,93610,2019/06/30
1501,ＷＯＷＯＷ,情報・通信業,61488000000,31066000000,31611000000,2912000000,58031000000,92554000000,92554000000,E04427,48390,2019/03/31
1502,関西電力,電気・ガス業,830687000000,6426676000000,1633925000000,4062102000000,1561336000000,7257363000000,7257363000000,E04499,95030,2019/03/31
1503,西部瓦斯,電気・ガス業,80513000000,289909000000,90356000000,197508000000,82558000000,370422000000,370422000000,E04523,95360,2019/03/31
1504,帝国ホテル,サービス業,42788000000,38278000000,9029000000,12701000000,59336000000,81066000000,81066000000,E04539,97080,2019/03/31
1505,ホウライ,サービス業,,,,,,0,0,E04691,96790,2019/09/30
1506,オリエンタルランド,サービス業,441835000000,609619000000,154652000000,93601000000,803201000000,1051454000000,1051454000000,E04707,46610,2019/03/31
1507,精養軒,サービス業,,,,,,0,0,E04763,97340,2019/01/31
1508,アイネス,情報・通信業,20839000000,33604000000,8050000000,9854000000,36539000000,54443000000,54443000000,E04803,97420,2019/03/31
1509,乃村工藝社,サービス業,73658000000,15188000000,40220000000,5314000000,43312000000,88846000000,88846000000,E04835,97160,2019/02/28
1510,スクウェア・エニックス・ホールディングス,情報・通信業,229888000000,47968000000,65906000000,8719000000,203231000000,277856000000,277856000000,E04859,96840,2019/03/31
1511,ナガワ,サービス業,26203000000,20748000000,3895000000,159000000,42897000000,46951000000,46951000000,E04867,96630,2019/03/31
1512,セレスポ,サービス業,,,,,,0,0,E04899,96250,2019/03/31
1513,ダイセキ,サービス業,42179000000,43345000000,12197000000,2369000000,70958000000,85524000000,85524000000,E04931,97930,2019/02/28
1514,ベネッセホールディングス,サービス業,264310000000,240372000000,174235000000,155347000000,175100000000,504682000000,504682000000,E04939,97830,2019/03/31
1515,パーク二四（定款上の商号　パーク２４）,不動産業,74611000000,218485000000,71222000000,131082000000,90792000000,293096000000,293096000000,E04979,46660,2019/10/31
1516,川崎地質,サービス業,,,,,,0,0,E04987,46730,2019/11/30
1517,菱友システムズ,情報・通信業,17102000000,4030000000,7911000000,3118000000,10103000000,21132000000,21132000000,E04995,46850,2019/03/31
1518,ワタベウェディング,サービス業,8620000000,15815000000,10437000000,3421000000,10577000000,24435000000,24435000000,E05003,46960,2019/03/31
1519,クリップコーポレーション,サービス業,5216965000,1169534000,670425000,134073000,5582001000,6386499000,6386499000,E05011,47050,2019/03/31
1520,日本オラクル,情報・通信業,,,,,,0,0,E05027,47160,2019/05/31
1521,伊藤忠テクノソリューションズ,情報・通信業,,,,,,0,0,E05059,47390,2019/03/31
1522,東京個別指導学院,サービス業,,,,,,0,0,E05067,47450,2019/02/28
1523,昭和システムエンジニアリング,情報・通信業,,,,,,0,0,E05075,47520,2019/03/31
1524,アルファ,サービス業,3246085000,1905052000,2256146000,545475000,2349516000,5151137000,5151137000,E05083,47600,2019/08/31
1525,エックスネット,情報・通信業,,,,,,0,0,E05091,47620,2019/03/31
1526,エフアンドエム,サービス業,4669285000,4250240000,1548490000,168736000,7202299000,8919525000,8919525000,E05107,47710,2019/03/31
1527,イーエムシステムズ（商号　ＥＭシステムズ）,情報・通信業,10930000000,11421000000,3665000000,2067000000,16619000000,22351000000,22351000000,E05155,48200,2019/03/31
1528,ＣＩＪ,情報・通信業,11421589000,3134790000,2696180000,106024000,11754175000,14556379000,14556379000,E05163,48260,2019/06/30
1529,レーサム,不動産業,66669000000,9729000000,6743000000,26333000000,43322000000,76398000000,76398000000,E05179,88900,2019/03/31
1530,スカラ,情報・通信業,,,,,,0,0,E05187,48450,2019/06/30
1531,Ｊストリーム,情報・通信業,3391357000,1649080000,855540000,157217000,4027680000,5040437000,5040437000,E05211,43080,2019/03/31
1532,アミューズ,サービス業,37404458000,8194968000,13766963000,1386856000,30445607000,45599426000,45599426000,E05219,43010,2019/03/31
1533,日本エス・エイチ・エル,サービス業,,,,,,0,0,E05243,43270,2019/09/30
1534,シーティーエス,サービス業,8683000000,3373000000,3850000000,1085000000,7121000000,12056000000,12056000000,E05267,43450,2019/03/31
1535,システナ,情報・通信業,29166000000,4738000000,13227000000,85000000,20592000000,33904000000,33904000000,E05283,23170,2019/03/31
1536,クロスキャット,情報・通信業,4259410000,1557225000,1558997000,541525000,3716113000,5816635000,5816635000,E05291,23070,2019/03/31
1537,東北新社,情報・通信業,55974000000,35879000000,16955000000,4895000000,70003000000,91853000000,91853000000,E05307,23290,2019/03/31
1538,ビットワングループ,情報・通信業,560447000,15633000,55163000,13958000,506959000,576080000,576080000,E05315,23380,2019/02/28
1539,カイカ,情報・通信業,4265389000,6229607000,1867052000,2583752000,6044192000,10494996000,10494996000,E05331,23150,2019/10/31
1540,オンコセラピー・サイエンス,医薬品,5055405000,311771000,367744000,129126000,4870306000,5367176000,5367176000,E05363,45640,2019/03/31
1541,ファーマライズホールディングス,サービス業,9601000000,14608000000,9347000000,9250000000,5612000000,24209000000,24209000000,E05379,27960,2019/05/31
1542,フォーシーズホールディングス,小売業,2096196000,483942000,1052231000,490556000,1037351000,2580138000,2580138000,E05395,37260,2019/09/30
1543,キャリアデザインセンター,サービス業,4797466000,1293528000,1585204000,180742000,4325048000,6090994000,6090994000,E05419,24100,2019/09/30
1544,ＦＲＡＣＴＡＬＥ,情報・通信業,7256062000,229009000,885827000,2998670000,3600574000,7485071000,7485071000,E05443,37500,2019/03/31
1545,アスカネット,サービス業,,,,,,0,0,E05483,24380,2019/04/30
1546,ＩＮＥＳＴ,卸売業,2033000000,669000000,1379000000,500000000,823000000,2702000000,2702000000,E05523,33900,2019/03/31
1547,スターティアホールディングス,卸売業,6119938000,2098146000,2742770000,845443000,4629871000,8218084000,8218084000,E05539,33930,2019/03/31
1548,コネクシオ,情報・通信業,,,,,,0,0,E05547,94220,2019/03/31
1549,エスプール,サービス業,5034000000,3625000000,4605000000,1018000000,3036000000,8659000000,8659000000,E05555,24710,2019/11/30
1550,ラクーンホールディングス,卸売業,6493237000,2354823000,4729845000,1420572000,2697643000,8848060000,8848060000,E05563,30310,2019/04/30
1551,翻訳センター,サービス業,5220840000,1265597000,1974927000,161063000,4350447000,6486437000,6486437000,E05579,24830,2019/03/31
1552,オウケイウェイヴ,情報・通信業,8128682000,4540227000,6991859000,1890842000,3786208000,12668909000,12668909000,E05587,38080,2019/06/30
1553,イーサポートリンク,サービス業,3609720000,2012870000,976031000,594506000,4052053000,5622590000,5622590000,E05611,24930,2019/11/30
1554,大和コンピューター,情報・通信業,2881565000,1665692000,580516000,319591000,3647150000,4547257000,4547257000,E05635,38160,2019/07/31
1555,システムインテグレータ,情報・通信業,,,,,,0,0,E05643,38260,2019/02/28
1556,イントランス,不動産業,4917992000,151987000,866148000,1192500000,3011331000,5069979000,5069979000,E05651,32370,2019/03/31
1557,ｅＢＡＳＥ,情報・通信業,3035710000,1538239000,491586000,,4082363000,4573949000,4573949000,E05659,38350,2019/03/31
1558,幼児活動研究会,サービス業,,,,,,0,0,E05691,21520,2019/03/31
1559,アステリア,情報・通信業,,,,,,0,0,E05699,38530,2019/03/31
1560,アクセルマーク,情報・通信業,1573575000,358803000,725193000,925672000,281513000,1932378000,1932378000,E05707,36240,2019/09/30
1561,ＴＩＳ,情報・通信業,176231000000,194426000000,91126000000,45121000000,234410000000,370657000000,370657000000,E05739,36260,2019/03/31
1562,ウエルシアホールディングス,小売業,144036000000,183453000000,140711000000,42830000000,143948000000,327489000000,327489000000,E21035,31410,2019/02/28
1563,アサヒホールディングス,非鉄金属,,,,,,0,0,E21187,58570,2019/03/31
1564,イデアインターナショナル,卸売業,6410000000,2112000000,2822000000,1554000000,4146000000,8522000000,8522000000,E21259,31400,2019/06/30
1565,川田テクノロジーズ,金属製品,65073000000,62988000000,56493000000,16324000000,55244000000,128061000000,128061000000,E21955,34430,2019/03/31
1566,グリムス,卸売業,5277449000,1649376000,2237579000,845866000,3843380000,6926825000,6926825000,E22547,31500,2019/03/31
1567,メディアスホールディングス,卸売業,52299123000,9702635000,46314243000,3002858000,12684657000,62001758000,62001758000,E22995,31540,2019/06/30
1568,ダイト,医薬品,24360544000,22388529000,11617837000,3781866000,31349370000,46749073000,46749073000,E24187,45770,2019/05/31
1569,黒谷,卸売業,14720265000,3112081000,8489226000,2002934000,7340186000,17832346000,17832346000,E25443,31680,2019/08/31
1570,こころネット,サービス業,4273123000,16586397000,1850772000,10055892000,8952856000,20859520000,20859520000,E26443,60600,2019/03/31
1571,ハピネス・アンド・ディ,小売業,,,,,,0,0,E26579,31740,2019/08/31
1572,日本軽金属ホールディングス,非鉄金属,267238000000,214065000000,184364000000,94204000000,202735000000,481303000000,481303000000,E26707,57030,2019/03/31
1573,アビスト,サービス業,3622707000,4321039000,1192940000,691063000,6059743000,7943746000,7943746000,E27043,60870,2019/09/30
1574,シュッピン,小売業,,,,,,0,0,E27051,31790,2019/03/31
1575,地盤ネットホールディングス,サービス業,1505485000,277281000,307603000,15949000,1459214000,1782766000,1782766000,E27059,60720,2019/03/31
1576,協立情報通信,サービス業,1706532000,1002253000,776548000,346227000,1586010000,2708785000,2708785000,E27235,36700,2019/02/28
1577,丸和運輸機関,陸運業,19550958000,25994438000,15605144000,6906683000,23033569000,45545396000,45545396000,E30443,90900,2019/03/31
1578,ホットマン,小売業,,,,,,0,0,E30451,31900,2019/03/31
1579,鳥貴族,小売業,,,,,,0,0,E30699,31930,2019/07/31
1580,ＫＡＤＯＫＡＷＡ,情報・通信業,148975000000,91096000000,65325000000,71335000000,103411000000,240071000000,240071000000,E30731,94680,2019/03/31
1581,クラウドワークス,情報・通信業,5220567000,1108016000,2632633000,450592000,3245358000,6328583000,6328583000,E31019,39000,2019/09/30
1582,フルッタフルッタ,食料品,,,,,,0,0,E31035,25860,2019/03/31
1583,東京ボード工業,その他製品,5701085000,18148731000,4302656000,15164736000,4382424000,23849816000,23849816000,E31123,78150,2019/03/31
1584,データセクション,情報・通信業,1833405000,895864000,563842000,288640000,1876787000,2729269000,2729269000,E31131,39050,2019/03/31
1585,エスエルディー,小売業,,,,,,0,0,E31291,32230,2019/02/28
1586,三機サービス,サービス業,3377349000,1144667000,1393458000,383733000,2744825000,4522016000,4522016000,E31379,60440,2019/05/31
1587,Ｃ＆Ｆロジホールディングス,陸運業,19158000000,60495000000,18168000000,23418000000,38067000000,79653000000,79653000000,E31635,90990,2019/03/31
1588,ベステラ,建設業,4112872000,451552000,1893093000,56622000,2614709000,4564424000,4564424000,E31731,14330,2019/01/31
1589,ブライトパス・バイオ,医薬品,,,,,,0,0,E31851,45940,2019/03/31
1590,ソーシャルワイヤー,情報・通信業,1253221000,2056838000,1162764000,835590000,1311705000,3310059000,3310059000,E31955,39290,2019/03/31
1591,ケイアイスター不動産,不動産業,74180454000,7236116000,57492066000,6844921000,17079583000,81416570000,81416570000,E31979,34650,2019/03/31
1592,フィット,建設業,,,,,,0,0,E32163,14360,2019/04/30
1593,バーチャレクス・ホールディングス,サービス業,1542932000,1221275000,1270084000,506064000,988059000,2764207000,2764207000,E32203,61930,2019/03/31
1594,コメダホールディングス,卸売業,,,,,,0,0,E32427,35430,2019/02/28
1595,フィル・カンパニー,建設業,4385367000,987957000,1984459000,404985000,2983880000,5373324000,5373324000,E32571,32670,2019/11/30
1596,カナミックネットワーク,情報・通信業,,,,,,0,0,E32603,39390,2019/09/30
1597,キャピタル・アセット・プランニング,情報・通信業,4026746000,1697132000,1874694000,638206000,3210978000,5723878000,5723878000,E32619,39650,2019/09/30
1598,ＦＣホールディングス,サービス業,3379478000,2689608000,1472090000,149973000,4447023000,6069086000,6069086000,E32683,65420,2019/06/30
1599,キャリアインデックス,サービス業,,,,,,0,0,E32795,65380,2019/03/31
1600,グレイステクノロジー,サービス業,,,,,,0,0,E32811,65410,2019/03/31
1601,力の源ホールディングス,小売業,5792574000,10600178000,5135610000,6532394000,4724748000,16392752000,16392752000,E33011,35610,2019/03/31
1602,ＳＹＳホールディングス,情報・通信業,2536134000,462535000,1026303000,144363000,1828003000,2998669000,2998669000,E33235,39880,2019/07/31
1603,トランザス,電気機器,1267067000,80585000,144236000,,1203416000,1347652000,1347652000,E33323,66960,2019/01/31
1604,テンポイノベーション,不動産業,,,,,,0,0,E33435,34840,2019/03/31
1605,幸和製作所,その他製品,4023443000,694009000,1499041000,1946650000,1271761000,4717452000,4717452000,E33491,78070,2019/02/28
1606,クックビズ,サービス業,,,,,,0,0,E33515,65580,2019/11/30
1607,イオレ,サービス業,,,,,,0,0,E33595,23340,2019/03/31
1608,森六ホールディングス,化学,65921000000,62141000000,48561000000,12060000000,67441000000,128062000000,128062000000,E33603,42490,2019/03/31
1609,フェイスネットワーク,不動産業,,,,,,0,0,E33819,34890,2019/03/31
1610,プリントネット,その他製品,,,,,,0,0,E34363,78050,2019/10/31
1611,アクセスグループ・ホールディングス,サービス業,2017304000,623817000,1144765000,264943000,1231413000,2641121000,2641121000,E34379,70420,2019/09/30
1612,カネコ種苗,水産・農林業,36321912000,9204403000,24182623000,1724619000,19619073000,45526315000,45526315000,E00004,13760,2019/05/31
1613,極洋,水産・農林業,89425000000,25248000000,54730000000,27946000000,31997000000,114673000000,114673000000,E00012,13010,2019/03/31
1614,ＤＯＷＡホールディングス,非鉄金属,238007000000,256675000000,163456000000,85067000000,246159000000,494682000000,494682000000,E00028,57140,2019/03/31
1615,日鉄鉱業,鉱業,78655000000,93062000000,39521000000,25009000000,107187000000,171717000000,171717000000,E00036,15150,2019/03/31
1616,大成建設,建設業,1200436000000,645739000000,924791000000,198994000000,722390000000,1846175000000,1846175000000,E00052,18010,2019/03/31
1617,西松建設,建設業,269201000000,197125000000,223472000000,43522000000,199332000000,466326000000,466326000000,E00060,18200,2019/03/31
1618,トーエネック,建設業,116400000000,147058000000,72873000000,88452000000,102133000000,263458000000,263458000000,E00076,19460,2019/03/31
1619,東京エネシス,建設業,58657000000,27097000000,16729000000,7570000000,61455000000,85754000000,85754000000,E00092,19450,2019/03/31
1620,矢作建設工業,建設業,70053000000,36443000000,42698000000,15048000000,48750000000,106496000000,106496000000,E00148,18700,2019/03/31
1621,日本基礎技術,建設業,15263486000,16514610000,7432064000,747599000,23598433000,31778096000,31778096000,E00204,19140,2019/03/31
1622,ナカボーテック,建設業,,,,,,0,0,E00260,17870,2019/03/31
1623,ヤマウラ,建設業,19595679000,6111602000,10700635000,1023648000,13982998000,25707281000,25707281000,E00268,17800,2019/03/31
1624,日本乾溜工業,建設業,7151477000,2840829000,3580917000,105190000,6306199000,9992306000,9992306000,E00276,17710,2019/09/30
1625,麻生フオームクリート,建設業,,,,,,0,0,E00308,17300,2019/03/31
1626,東急建設,建設業,204971000000,60025000000,165955000000,6059000000,92982000000,264996000000,264996000000,E00316,17200,2019/03/31
1627,昭和産業,食料品,76491000000,98220000000,60224000000,28276000000,86211000000,174711000000,174711000000,E00348,20040,2019/03/31
1628,三井製糖,食料品,53859000000,86008000000,35437000000,9366000000,95064000000,139867000000,139867000000,E00356,21090,2019/03/31
1629,中村屋,食料品,,,,,,0,0,E00372,22040,2019/03/31
1630,ブルボン,食料品,39130000000,40896000000,26110000000,7606000000,46310000000,80026000000,80026000000,E00380,22080,2019/03/31
1631,コモ,食料品,1758559000,3035154000,2663443000,768826000,1361444000,4793713000,4793713000,E00388,22240,2019/03/31
1632,宝ホールディングス,食料品,175011000000,112094000000,57822000000,49489000000,179794000000,287105000000,287105000000,E00396,25310,2019/03/31
